GSM4556686,GSM4556687,GSM4556688,GSM4556689,GSM4556690,GSM4556691,GSM4556692,GSM4556693,GSM4556694,GSM4556695,GSM4556696,GSM4556697,GSM4556698,GSM4556699,GSM4556700,GSM4556701,GSM4556702,GSM4556703,GSM4556704,GSM4556705,GSM4556706,GSM4556707,GSM4556708,GSM4556709,GSM4556710,GSM4556711,GSM4556712,GSM4556713,GSM4556714,GSM4556715,GSM4556716,GSM4556717,GSM4556718,GSM4556719,GSM4556720,GSM4556721,GSM4556722,GSM4556723,GSM4556724,GSM4556725,GSM4556726,GSM4556727,GSM4556728,GSM4556729,GSM4556730,GSM4556731,GSM4556732,GSM4556733,GSM4556734,GSM4556735,GSM4556736,GSM4556737,GSM4556738,GSM4556739,GSM4556740,GSM4556741,GSM4556742,GSM4556743,GSM4556744,GSM4556745,GSM4556746,GSM4556747,GSM4556748,GSM4556749,GSM4556750,GSM4556751,GSM4556752,GSM4556753,GSM4556754,GSM4556755,GSM4556756,GSM4556757,GSM4556758,GSM4556759,GSM4556760,GSM4556761,GSM4556762,GSM4556763,GSM4556764,GSM4556765,GSM4556766,GSM4556767,GSM4556768,GSM4556769,GSM4556770,GSM4556771,GSM4556772,GSM4556773,GSM4556774,GSM4556775,GSM4556776,GSM4556777,GSM4556778,GSM4556779,GSM4556780,GSM4556781,GSM4556782,GSM4556783,GSM4556784,GSM4556785,GSM4556786,GSM4556787,GSM4556788,GSM4556789,GSM4556790,GSM4556791,GSM4556792,GSM4556793,GSM4556794,GSM4556795,GSM4556796,GSM4556797,GSM4556798,GSM4556799
2.198691,3.329494,3.63707,3.582957,3.698672,4.280999,2.418775,2.811375,3.862002,4.763825,3.638093,1.923471,3.892652,3.61962,3.535529,3.571202,2.461822,3.04621,3.409037,3.672074,3.623112,4.250106,3.051426,3.644131,3.204402,4.365964,2.963849,3.095778,3.443332,3.227422,3.930241,4.016493,2.886443,3.71822,2.706018,2.049244,2.60217,3.408133,2.446308,2.702501,3.393568,2.926195,3.191011,1.996398,1.669288,3.564225,4.747458,2.960473,3.71216,2.621615,1.760172,2.856654,3.691659,1.980558,3.932955,2.658869,3.64245,3.949426,3.683877,2.963467,3.664082,2.421899,3.599945,4.111517,3.718333,3.991889,2.954534,3.200104,2.50829,4.554823,3.404574,3.284705,3.743129,3.312574,3.881838,4.63348,3.68406,2.076588,3.476176,3.443645,2.999687,3.095699,3.624495,3.649608,3.160086,3.58899,4.292525,3.873314,3.769303,3.104898,3.120841,3.030865,3.059814,4.04277,3.7025,3.832609,3.5939,3.616708,3.39035,3.805598,2.950762,3.065163,2.734175,3.314808,3.319644,3.335172,2.514852,2.101786,2.639453,4.472482,4.674128,3.122599,3.119911,3.745867
2.19869142,2.75163965,3.18191921,1.63135174,0.9792411,3.07186037,1.94349539,0.69185887,3.32919406,3.96405278,1.99790848,1.74994907,1.61953728,2.16095751,1.85257301,0.26660627,1.33593513,0.37031187,0.74371717,3.25858284,1.73481339,0.78055986,2.6717974,2.47765157,1.53128268,4.3659642,-0.70651267,1.62448908,2.21305265,1.55355809,0.66299511,4.01649267,1.74790658,1.18985418,0.71476703,2.04924404,2.36232675,1.35763977,1.73219235,1.97307841,0.46602852,2.07325098,3.1910114,1.15608481,1.53359764,1.73892723,2.82032572,2.96047279,2.8281357,2.62161536,2.45159709,2.19169097,1.30114877,4.13994739,2.86093742,2.65886918,1.78104508,3.26463411,3.6838774,2.963467,3.66408153,2.04634524,2.62593941,3.31835077,2.28831564,3.99712819,1.0798463,3.20010399,3.98959037,2.38264923,1.25728687,1.71338937,3.88900868,2.4503019,1.92244354,4.63347979,3.60162664,1.04827529,2.57850476,0.58079443,2.99968685,2.21972684,1.65971429,2.1741843,1.54167921,1.27391938,1.45909713,2.17748292,2.22495175,1.04239159,1.74922411,2.49633046,2.8024089,4.04277021,3.50592326,2.2987779,0.28374558,2.33440364,0.67333235,-0.215263,2.77044251,-0.39478136,1.27383483,3.31480843,4.57688218,1.60586887,1.83709023,2.13951453,2.63945304,2.55285268,3.96870034,1.31591956,2.25021007,3.39217371
3.655006,3.938719,3.683148,3.939025,4.404263,4.216313,3.510848,3.249188,3.798167,3.964053,4.313768,3.658362,4.839723,3.864594,4.339937,4.812804,3.759565,4.065116,4.3033,4.02156,4.306591,4.447001,4.39621,3.715116,4.502849,4.365964,4.272967,4.263588,4.383892,4.351827,4.337235,4.016493,3.826548,4.337562,4.247091,2.603963,2.948882,3.054473,4.093483,4.398649,3.976916,3.51796,3.191011,3.099752,4.048658,4.531247,7.831763,3.541669,4.251337,4.459745,3.800982,3.794026,4.500703,1.980558,4.595067,3.831851,2.574931,2.914523,3.683877,2.963467,3.664082,4.250031,4.628134,4.347645,3.972594,5.151491,4.952281,3.200104,3.978953,3.930193,4.410805,4.349408,3.743129,3.013332,4.131359,4.63348,4.305854,4.181064,4.174524,4.474008,4.081426,3.833986,4.346448,4.267895,4.218639,3.939964,4.597131,3.878468,4.247781,4.171287,3.596404,3.118055,4.321665,4.04277,3.720788,4.478098,3.92628,4.486949,4.407126,4.380079,4.174109,4.059613,4.271078,3.835131,3.22464,4.346303,4.1319,4.178617,4.030569,4.46138,5.210381,3.770805,4.447841,4.344952
11.90416,12.11914,12.03337,11.93498,12.02994,12.64712,12.1091,11.81792,11.69284,12.18902,12.13175,11.55917,12.42418,12.02076,12.01777,12.51873,12.02637,11.8436,11.78825,11.98263,12.34627,12.19416,11.43284,12.03346,12.45108,11.58161,12.05927,12.24984,11.86536,11.73428,11.32753,11.84483,11.60657,11.87338,12.28219,11.82733,12.02046,12.05265,11.76249,11.94034,11.71455,12.2612,11.96205,12.18443,12.1763,12.20125,12.07112,11.94451,11.92367,12.46205,11.79707,12.05702,11.79387,11.72005,11.82385,11.50373,11.54831,11.8577,11.67658,12.04042,12.49561,11.61215,11.75491,12.1028,11.80276,11.67699,11.76481,11.78676,12.33029,11.79846,11.66528,11.94489,11.65369,11.63265,11.72712,11.47442,11.83989,11.72862,11.98111,11.72704,12.06571,11.68933,12.42628,12.51132,12.20257,12.23881,11.89703,12.2154,12.31022,12.01846,12.22763,11.72671,12.01298,12.25821,12.27367,11.87937,12.03451,11.73814,11.94883,11.70093,12.18459,12.15227,11.59464,11.9636,11.99435,12.44971,11.7505,12.06366,12.03393,12.14134,13.0937,12.47063,12.0582,12.13351
4.913773,5.408722,6.143799,5.135215,5.450732,5.174505,5.666456,5.461269,4.626832,5.251499,5.971441,6.325341,5.967445,5.282458,6.039603,5.480047,5.578886,5.392806,5.56214,5.751911,5.04229,5.85338,5.914984,4.701643,6.596926,5.096637,6.197849,5.190429,6.263788,6.130652,6.362674,5.336916,6.199978,5.743622,5.43526,5.837352,5.185645,6.18163,5.616569,5.642705,4.704857,5.514208,5.8048,4.92896,4.908737,6.33952,6.389569,6.059955,6.20667,6.309761,6.507544,5.748249,6.065874,5.341284,6.05371,5.770506,7.021595,4.836764,5.265872,5.367939,4.793107,5.802971,6.228688,6.539736,5.90314,6.274526,6.030297,3.200104,5.902981,6.259051,5.810154,5.737522,5.26682,5.755853,5.716235,4.63348,5.343638,5.315045,6.224285,5.228005,6.062061,6.463107,6.376684,5.871064,6.701492,5.886887,5.852923,5.055395,5.930981,5.785134,4.237007,4.501245,4.78163,5.512378,5.80515,5.471956,6.296983,5.897435,5.849551,6.110326,6.177476,5.727573,5.659682,5.276881,6.324429,5.699673,4.190426,4.72485,5.605589,6.173474,6.497385,5.321163,5.857818,5.459294
4.429364,4.121773,4.429298,4.768831,4.347973,5.034764,3.370212,3.691961,4.374705,3.964053,3.727419,3.743449,4.880154,4.624909,4.442609,4.867473,4.989031,3.987249,4.464816,4.204909,5.133619,4.46077,4.048072,3.749441,4.291207,5.330279,4.438172,4.172112,4.827383,4.196444,4.577796,4.016493,3.493597,4.329266,3.636591,2.665997,2.91852,3.932813,3.88891,4.413972,3.864642,3.442304,3.738257,1.432268,3.808552,4.312358,4.56221,2.960473,3.768389,2.621615,3.535338,3.919845,4.125519,2.524846,4.8239,3.931518,3.983117,3.553672,3.683877,3.434656,3.664082,4.396095,4.130761,5.621591,3.092329,5.033949,4.66289,3.200104,4.514449,4.278072,4.591,3.898638,3.743129,3.546852,5.027596,4.63348,3.942203,4.675142,4.931226,4.407855,4.747796,3.738016,4.944111,5.173978,4.683968,4.232688,4.156668,4.231905,4.477859,4.386582,4.377111,3.991781,4.023544,4.04277,4.430614,5.092021,3.539708,4.614605,4.388489,4.787518,4.353959,4.122772,4.278806,3.854566,3.362085,3.936484,2.358086,3.72652,3.207339,4.143294,4.246257,3.899181,4.270609,5.261293
4.215216,4.259731,4.474087,3.777862,4.759682,4.567196,4.524652,3.963456,4.34926,4.488288,4.420635,4.192814,4.866578,4.585066,4.204703,5.216417,4.571213,4.161541,4.449974,3.995416,5.158417,4.849885,4.362026,4.045418,4.633486,5.294708,4.711144,4.451074,4.979471,4.406395,4.640906,4.534945,3.688659,4.855764,4.906396,2.049244,3.770697,4.743707,4.184365,5.201928,4.841869,4.299647,3.862029,3.766328,4.441649,4.814896,5.476083,4.371455,4.777387,4.741524,4.613697,4.39456,5.430571,2.29615,5.374883,4.233007,5.781674,2.914523,3.683877,2.963467,4.334456,5.041228,5.321215,5.480251,3.79988,5.492022,4.759328,4.312201,4.525115,4.948585,4.954882,4.537433,3.743129,3.453012,4.48538,4.63348,3.502639,4.702204,4.729106,4.98215,5.003454,4.193701,4.922649,5.017565,5.058921,4.86005,4.866836,4.617604,4.450577,4.659202,4.489619,3.833095,4.530525,4.75455,4.019996,4.867212,4.576567,4.646395,5.120837,4.904309,4.329191,4.2942,4.634346,4.938218,4.704252,4.511592,4.421603,4.515099,3.8813,4.591627,5.532833,4.338181,4.93766,5.170748
2.1986914,2.0983136,2.9660888,1.761585,2.3019581,3.0718604,1.9434954,0.6918589,3.3291941,3.9640528,1.9979085,1.7499491,1.6195373,2.4836709,1.852573,2.3081445,3.0774429,0.3703119,0.7437172,2.1410139,3.1590718,-0.7097582,2.6717974,2.4776516,2.2033676,4.3659642,0.9860449,3.3385265,3.1521278,2.8087842,2.4144481,4.0164927,1.7479066,2.8733652,1.3206467,2.3359347,2.3623267,2.3509629,2.0905282,3.4304339,1.0697353,1.7970066,3.1910114,1.1560848,1.6190087,3.0857656,2.081944,3.3682702,2.8281357,2.9772517,1.760172,2.191691,1.3011488,2.6840401,3.4780542,3.253038,1.9588903,2.9145231,3.6838774,2.963467,3.6640815,3.3143115,2.6259394,4.5428304,2.2883156,3.712425,1.0798463,3.8871171,3.6878491,4.1876405,1.6130484,2.0728693,3.7431287,2.7150798,2.8027566,4.6334798,3.0083403,1.7233478,3.209562,1.2200165,2.9996868,2.2197268,2.0570382,2.1741843,3.1753107,2.2299051,1.8774615,2.1774829,2.3069285,1.9027646,1.7492241,2.4963305,3.5177353,4.0427702,3.5059233,2.2987779,1.334581,2.280236,2.0405169,0.1590008,3.2864512,1.4269631,1.2738348,3.3148084,2.1095588,1.6058689,1.8370902,1.4214078,2.639453,2.5528527,2.5806832,1.8850466,2.2502101,3.6992351
4.653415,5.005812,4.754353,6.632209,6.566075,7.6185,5.545022,4.611666,5.010455,3.964053,4.852037,3.830034,5.725259,5.868546,5.109605,5.819605,4.822814,5.124762,3.861438,4.197494,6.148682,5.150484,4.119207,5.459059,5.502901,8.058566,4.960056,6.506158,5.802041,4.400814,4.247534,4.642875,3.77125,5.710877,5.36974,2.35081,4.98849,4.597497,4.465006,4.904358,5.325036,4.797664,4.511595,5.191271,5.999102,4.601442,4.498916,3.084078,3.236613,3.906687,4.000495,3.760553,2.252577,1.980558,4.323708,3.29918,3.826076,2.914523,3.683877,3.677135,5.992019,3.80583,4.248458,4.547579,3.837865,5.158002,4.317886,3.200104,4.794466,4.007698,2.945584,4.679552,3.743129,3.932905,4.173661,4.63348,5.735739,5.022414,4.495382,5.207635,4.481951,4.528402,5.251069,5.398607,4.941069,5.922762,5.656854,4.613191,4.844944,4.698094,7.364771,6.318355,5.418223,6.379424,6.004739,5.495788,5.149169,5.787637,5.315073,4.982429,4.604231,5.471076,4.731718,5.534401,5.1341,5.603983,5.304986,5.06246,4.398002,4.971758,4.804259,5.099599,4.561328,5.172677
12.38153,12.57606,12.39236,13.04698,13.15404,14.36748,12.87083,12.55009,12.57476,12.37558,12.80616,11.55811,13.18598,13.10214,12.85408,13.42768,12.58548,12.97825,11.39127,12.47617,13.35311,12.62185,11.44381,13.60677,12.50526,14.21527,12.4162,13.52508,12.95554,11.75512,11.22253,12.60726,11.41896,12.87864,12.888,11.8551,12.45119,11.6775,12.21285,12.3044,13.22006,13.00024,11.88829,13.14179,13.45421,13.12447,12.26885,12.73449,11.57746,12.73394,11.68086,12.69601,11.87063,12.17759,11.55963,11.44162,11.67486,12.69588,12.06325,12.96704,12.66821,12.0126,12.0544,12.87536,12.35813,12.23138,11.81622,13.28981,12.90736,11.7376,12.09722,11.79315,12.05133,11.53574,12.58331,12.42797,12.72998,12.41612,11.83942,12.6128,12.18423,12.06127,13.19684,12.7715,11.64663,13.24417,12.77849,13.2482,12.50048,12.80548,13.58392,12.38645,13.18432,13.78066,12.34389,12.85842,12.14438,13.20653,12.62554,11.96333,12.31876,12.87498,12.20846,13.29871,12.36119,13.58307,13.40205,13.2142,12.89284,12.33372,13.76799,12.96997,13.03296,13.38673
2.989147,4.028139,2.645746,4.422988,4.849896,4.776517,4.463957,3.17848,4.374024,3.964053,3.637201,3.4533,3.81178,4.108152,3.368374,4.334135,3.980403,3.15455,3.517233,3.641675,4.471627,4.563751,3.003466,3.921281,4.320936,6.429777,3.843885,4.246039,5.307493,3.646497,2.531823,4.016493,1.747907,4.735044,3.977886,2.049244,2.362327,4.023588,3.492551,5.446988,4.591314,3.655918,4.373184,4.462884,3.386187,3.471412,2.704687,2.960473,2.828136,3.184306,1.760172,2.768605,2.000653,1.980558,2.860937,2.658869,1.781045,2.914523,3.683877,2.963467,4.77428,2.046345,2.625939,3.318351,2.288316,3.474148,3.031488,3.200104,3.379647,3.73546,1.825214,2.997239,3.743129,3.293771,4.045944,4.63348,3.00834,3.23349,3.408664,4.119415,3.818792,3.99041,3.366273,2.596582,3.747363,4.625772,4.491112,2.969366,3.97079,3.746468,3.429696,4.287803,3.59618,4.745411,4.782585,4.555098,4.387597,4.733532,4.597983,4.417847,3.832134,4.360989,4.51737,4.466083,4.3392,3.916003,4.560198,2.749734,2.882253,4.103128,3.150379,3.418028,2.25021,3.262872
3.674189,4.002738,3.652606,2.623296,3.608526,3.07186,3.323395,3.364835,3.329194,3.964053,2.839972,2.494513,3.217066,3.725306,2.528707,3.828344,2.06447,2.720773,2.516244,3.117989,3.630494,2.733322,2.671797,2.477652,1.531283,4.365964,2.630335,2.964581,2.472417,3.111458,2.929733,4.016493,1.747907,2.584995,2.182792,2.049244,2.362327,3.028591,1.732192,1.343103,2.562435,2.337696,3.191011,1.156085,0.696444,2.768369,3.300521,2.960473,2.828136,2.621615,1.760172,2.191691,1.604487,1.980558,2.860937,2.658869,1.781045,2.914523,3.683877,2.963467,3.664082,2.046345,3.141622,3.555351,2.288316,3.402472,3.443364,3.200104,2.97611,3.528585,1.257287,2.546896,3.743129,2.450302,4.298686,4.63348,3.00834,4.110976,3.686255,2.871305,2.999687,4.70102,4.213731,3.92694,3.311242,2.606631,2.802808,4.217177,3.20636,3.256174,2.948752,2.877512,3.381237,6.116634,4.912947,3.955552,2.04391,3.089927,3.479008,3.216865,3.390739,2.885459,2.907339,4.551137,1.566747,1.720017,3.181926,1.421408,2.639453,2.843788,2.580683,1.31592,3.375729,3.262872
2.1986914,3.3037656,4.1971677,1.6313517,4.285772,3.177321,1.9434954,2.214837,3.3291941,3.9640528,1.9979085,2.4829269,3.101946,2.9394888,2.9078552,2.4738229,2.3279534,2.6643418,1.7470194,2.1410139,1.7348134,1.5416347,2.6717974,2.4776516,1.8484622,4.3659642,2.3158722,1.6244891,1.565388,2.5459095,2.1182061,4.0164927,4.5361447,1.1898542,0.3305318,2.049244,2.3623267,1.5897978,2.3676684,1.3431025,0.4660285,1.6381638,3.1910114,1.1560848,2.6092587,1.7389272,1.7682827,2.9604728,2.8281357,2.6216154,1.760172,2.191691,1.3011488,1.9805577,2.8609374,2.6588692,1.7810451,2.9145231,3.6838774,2.963467,3.8769125,2.0463452,3.3100811,3.9785726,2.6249131,2.3372418,1.0798463,3.200104,3.1911359,3.3657469,2.6380824,2.8391692,3.7431287,2.4503019,2.5809171,4.6334798,3.0083403,4.2155531,2.9784572,0.5807944,2.9996868,5.3504498,4.1421335,4.9554622,3.5280181,1.1136421,2.158011,2.4290453,4.194821,3.9628344,1.7492241,2.4963305,4.1521942,4.0427702,4.4715998,2.2987779,1.7901373,2.4480501,2.6427003,2.2670958,3.5777283,1.5702455,1.2738348,3.3148084,0.5176063,2.3291797,1.8370902,1.4214078,2.639453,5.4408915,2.5806832,1.7430803,2.967955,3.2628723
6.106179,5.818738,5.508094,5.293349,6.331101,5.753788,5.850692,5.597952,5.689862,5.615168,5.586029,5.917184,5.975208,5.762094,6.107968,6.242665,5.919679,5.561491,5.486278,5.687814,5.685614,6.482307,6.072948,5.782554,6.108799,5.49826,6.243208,5.926569,6.25339,5.662602,5.824733,5.997952,6.290296,5.760174,5.874261,4.92401,5.730113,6.139949,5.919989,6.362185,5.714757,5.65839,6.189773,6.092168,6.128118,6.178184,6.322205,5.942562,6.41088,6.086794,6.174487,6.200281,6.270605,6.344244,6.70401,6.008264,6.689607,5.952043,5.623443,6.629344,6.536529,6.291051,6.29777,6.413283,5.845731,6.272941,6.288038,5.919999,6.522625,6.673742,6.237014,5.982445,6.07965,5.471574,6.003718,5.269701,6.269037,6.087514,6.228009,6.053115,6.032682,7.048871,6.862681,6.74321,6.570958,6.171005,5.96418,5.864799,6.544968,6.221479,5.736856,5.151361,5.438198,5.854696,6.438776,6.043441,6.403813,6.123375,6.033659,6.184374,6.264841,5.906765,5.946677,6.076066,5.972124,5.574193,5.256921,5.69295,5.810165,6.940623,6.697814,6.006622,6.301442,6.145322
2.19869142,-0.40851996,2.64574637,1.63135174,2.04953389,3.07186037,1.94349539,0.69185887,3.32919406,3.96405278,1.99790848,1.74994907,1.61953728,2.16095751,1.85257301,0.26660627,1.33593513,1.68769328,0.74371717,2.14101389,1.73481339,-1.0409817,2.6717974,2.47765157,1.53128268,4.3659642,-0.70651267,1.62448908,1.56538795,0.54664345,0.66299511,4.01649267,1.74790658,1.18985418,0.98723639,2.04924404,2.36232675,1.35763977,1.73219235,1.3431025,0.46602852,1.63816382,3.1910114,1.15608481,0.21326257,1.73892723,1.76828267,2.96047279,2.8281357,2.62161536,1.76017197,2.19169097,1.30114877,1.98055771,2.86093742,2.65886918,1.78104508,2.9145231,3.6838774,2.963467,3.66408153,2.04634524,2.62593941,3.31835077,2.28831564,2.3372418,1.0798463,3.20010399,1.66004492,2.38264923,1.25728687,1.71338937,3.74312867,2.4503019,2.56204497,4.63347979,3.00834035,1.79989165,2.57850476,0.58079443,2.99968685,5.34916612,1.06692166,2.1741843,1.54167921,-0.20281874,0.78545963,2.17748292,2.00585189,1.04239159,1.74922411,2.49633046,1.7098947,4.04277021,3.50592326,2.2987779,0.17514552,0.81717708,-0.72580891,-0.215263,1.46429538,-0.39478136,1.27383483,3.31480843,0.51760631,1.60586887,1.83709023,1.42140782,2.63945304,4.5409156,2.58068319,1.31591956,2.25021007,3.2628723
3.5958967,3.4129601,2.6457464,1.6313517,3.6589449,3.0718604,3.8664206,2.3488397,3.3291941,3.9640528,1.9979085,3.7707088,2.9648118,2.1609575,2.4511621,3.0784282,1.3359351,3.0566941,0.7437172,2.1410139,2.1030496,2.4658371,2.6717974,2.4776516,2.4028995,4.3659642,2.5726487,1.6244891,1.9886609,2.33497,2.4427778,4.0164927,1.7479066,2.5208613,2.2936554,2.049244,2.3623267,1.891054,1.7321924,2.848273,1.4379738,2.4759562,4.2577935,1.316264,1.4796238,2.4534472,3.1356115,2.9604728,2.8281357,2.6216154,1.760172,2.5841944,1.8551596,1.9805577,2.8609374,2.6588692,1.7810451,2.9145231,3.6838774,2.963467,4.1243931,2.0463452,2.6259394,4.3159293,2.2883156,2.3372418,2.8877444,3.200104,3.4206714,3.6364969,1.2572869,2.5468963,3.7431287,2.4503019,4.1205827,4.6334798,3.124683,4.7245654,2.9158,2.2053541,2.9996868,5.7579835,2.2215465,2.1741843,3.6065233,2.5005338,2.5492905,2.1774829,3.6542844,3.6058909,1.7492241,2.4963305,1.7098947,4.0427702,3.5059233,3.1928763,2.6634864,2.6133657,2.4591175,2.7223711,2.1635637,2.5787167,3.1904204,4.1380455,1.0085749,1.6058689,1.8370902,1.4214078,2.639453,5.4849877,3.0314581,1.3159196,2.8014998,3.2628723
2.1986914,1.2343233,2.6457464,4.2049408,3.657754,3.0718604,1.9434954,0.6918589,3.3291941,3.9640528,3.9682574,1.7499491,3.230236,2.8500636,2.6473722,3.1727674,2.5098867,1.8946265,3.5742944,2.1410139,2.15758,2.9367992,2.6717974,2.4776516,1.7221749,4.3659642,2.1278682,1.6244891,1.565388,0.8739981,2.4557849,4.0164927,1.7479066,2.8262729,2.5283609,2.049244,2.3623267,1.3576398,1.7321924,2.0966439,2.634101,1.6381638,3.1910114,1.1560848,2.2991666,2.5591853,2.5672898,2.9604728,2.8281357,2.6216154,1.760172,2.191691,1.3011488,1.9805577,2.8609374,2.6588692,1.7810451,2.9145231,3.6838774,2.963467,3.6640815,2.0463452,2.6259394,3.4563257,2.2883156,2.3372418,3.3677849,3.200104,1.6600449,3.1272113,3.1415572,2.3698632,3.7431287,2.4503019,1.9224435,4.6334798,3.0083403,1.0482753,2.8484391,3.8406447,2.9996868,2.2197268,2.2968097,2.1741843,1.9996026,1.9116839,4.0801505,2.1774829,2.0058519,2.4031925,1.7492241,2.4963305,2.1407085,4.0427702,3.5059233,3.3121795,2.6083017,2.5062708,2.6053488,2.9866413,1.4642954,2.3532424,1.559058,3.3148084,1.5766201,1.6058689,3.3217574,2.1234616,2.639453,2.5528527,3.1142845,1.3159196,2.6495145,3.2628723
11.4323,11.68394,11.74686,11.7316,11.59952,11.53658,11.54501,11.53004,11.53635,11.41225,11.5487,11.48308,11.60047,11.65265,11.67932,11.44597,11.50625,11.38897,11.52041,11.60702,11.51412,11.51807,11.4674,11.25263,11.3662,11.78737,11.30697,11.61059,11.48273,11.77402,11.65174,11.42614,11.40853,11.56129,11.53586,11.52803,11.4095,11.16505,11.58041,11.40926,11.77952,11.68323,11.7046,11.73697,11.43991,11.48544,11.82599,11.75023,11.9122,11.26485,11.49006,11.68614,11.67134,11.31021,11.79819,11.5948,11.75236,11.59901,11.41077,11.5812,11.53285,11.73442,11.65567,11.41798,11.78265,11.80747,11.52771,11.52208,11.71121,11.65295,11.66496,11.48886,11.16926,11.06109,11.47371,11.49326,11.58552,11.34249,11.62645,11.76614,11.81452,11.67047,11.42805,11.56379,11.33428,11.4497,11.64919,11.53641,11.70347,11.32697,11.61268,11.61306,11.67076,11.7055,12.04603,11.52341,11.68915,11.54927,11.53647,11.40235,11.30215,11.32761,11.3483,11.07933,11.40585,11.61133,11.75535,11.76483,11.63311,11.85893,12.19979,11.62304,11.70798,11.55675
2.19869142,-0.40851996,2.64574637,1.63135174,1.18592553,3.07186037,1.94349539,0.69185887,3.32919406,3.96405278,1.99790848,1.74994907,1.61953728,2.16095751,2.5134939,0.79872437,1.33593513,0.37031187,2.41568843,2.14101389,1.73481339,-0.58068798,2.6717974,2.47765157,1.53128268,4.3659642,-0.70651267,1.62448908,1.56538795,1.77625068,0.88576386,4.01649267,1.74790658,1.18985418,0.88111708,2.04924404,2.36232675,1.35763977,1.73219235,1.3431025,1.75841202,1.63816382,3.1910114,1.15608481,0.21326257,1.73892723,1.76828267,2.96047279,2.8281357,2.62161536,1.76017197,2.19169097,1.30114877,1.98055771,2.86093742,2.65886918,1.78104508,2.9145231,3.6838774,2.963467,3.66408153,2.04634524,2.62593941,3.31835077,2.28831564,2.3372418,1.0798463,3.20010399,1.66004492,2.38264923,1.25728687,1.71338937,3.74312867,2.4503019,1.92244354,4.63347979,3.00834035,1.04827529,2.57850476,0.88640534,2.99968685,2.21972684,1.59560447,2.1741843,1.54167921,-0.20281874,3.312683,2.17748292,2.63072296,1.04239159,1.74922411,2.49633046,1.7098947,4.04277021,3.50592326,2.2987779,0.17514552,1.88365886,0.48388482,1.5513581,1.62042717,0.06366857,1.27383483,3.31480843,0.51760631,1.60586887,1.83709023,1.42140782,2.63945304,2.55285268,2.86756152,1.31591956,2.25021007,3.2628723
2.19869142,-0.40851996,2.64574637,1.63135174,0.9792411,3.07186037,1.94349539,0.69185887,3.32919406,3.96405278,1.99790848,1.74994907,1.61953728,2.16095751,1.85257301,0.26660627,1.33593513,0.37031187,0.74371717,2.14101389,1.73481339,-1.0409817,2.6717974,2.47765157,1.53128268,4.3659642,-0.70651267,1.62448908,1.56538795,-0.24907453,0.66299511,4.01649267,1.74790658,1.18985418,-0.63113567,2.04924404,2.36232675,1.35763977,1.73219235,1.3431025,0.46602852,1.63816382,3.1910114,1.15608481,0.21326257,1.73892723,1.76828267,2.96047279,2.8281357,2.62161536,1.76017197,2.19169097,1.30114877,1.98055771,2.86093742,2.65886918,1.78104508,2.9145231,3.6838774,2.963467,3.66408153,2.04634524,2.62593941,3.31835077,2.28831564,2.3372418,1.0798463,3.20010399,1.66004492,2.38264923,1.25728687,1.71338937,3.74312867,2.4503019,1.92244354,4.63347979,3.00834035,1.04827529,2.57850476,0.58079443,2.99968685,2.21972684,1.06692166,2.1741843,1.54167921,-0.20281874,0.78545963,2.17748292,2.00585189,1.04239159,1.74922411,2.49633046,1.7098947,4.04277021,3.50592326,2.2987779,0.17514552,0.81717708,-0.72580891,-0.215263,1.46429538,-0.39478136,1.27383483,3.31480843,0.51760631,1.60586887,1.83709023,1.42140782,2.63945304,2.55285268,2.58068319,1.31591956,2.25021007,3.2628723
5.109602,4.944171,4.728322,4.160971,4.590944,5.64469,5.263451,4.826825,5.002403,4.422053,5.462552,4.721055,4.728808,5.048815,5.651768,5.62259,4.981527,4.032862,5.349535,4.955624,4.779319,4.878423,4.518938,4.160055,4.159915,4.365964,4.64878,4.48824,4.97812,5.444619,4.491235,4.506387,3.558056,4.897864,4.22349,3.910835,3.541558,4.546953,4.62051,3.608163,5.001612,4.334356,3.191011,3.728814,4.425011,5.070068,5.275123,5.521066,5.289544,5.090049,4.680909,5.267081,5.142107,3.659193,6.86154,5.312909,6.048288,5.180207,3.683877,5.015927,4.554733,5.157501,5.912847,5.693299,5.304138,6.096002,5.0278,5.452434,5.853515,5.142071,5.546096,5.41015,4.503614,4.821778,5.815196,4.63348,5.641053,4.1233,5.844947,4.394195,5.341795,5.600366,5.816992,4.861718,4.435251,5.898263,5.280302,5.680738,5.312114,5.020264,4.683996,3.734128,5.755929,4.04277,3.799271,4.439413,4.143766,5.089448,4.902094,5.321792,5.034137,4.277994,4.888947,4.941524,4.775194,5.622011,5.022679,4.531063,5.373427,4.406701,5.860259,4.807743,5.945751,6.623752
