GSM4556603,GSM4556604,GSM4556605,GSM4556606,GSM4556607,GSM4556608,GSM4556609,GSM4556610,GSM4556611,GSM4556612,GSM4556613,GSM4556614,GSM4556615,GSM4556616,GSM4556617,GSM4556618,GSM4556619,GSM4556620,GSM4556621,GSM4556622,GSM4556623,GSM4556624,GSM4556625,GSM4556626,GSM4556627,GSM4556628,GSM4556629,GSM4556630,GSM4556631,GSM4556632,GSM4556633,GSM4556634,GSM4556635,GSM4556636,GSM4556637,GSM4556638,GSM4556639,GSM4556640,GSM4556641,GSM4556642,GSM4556643,GSM4556644,GSM4556645,GSM4556646,GSM4556647,GSM4556648,GSM4556649,GSM4556650,GSM4556651,GSM4556652,GSM4556653,GSM4556654,GSM4556655,GSM4556656,GSM4556657,GSM4556658,GSM4556659,GSM4556660,GSM4556661,GSM4556662,GSM4556663,GSM4556664,GSM4556665,GSM4556666,GSM4556667,GSM4556668,GSM4556669,GSM4556670,GSM4556671,GSM4556672,GSM4556673,GSM4556674,GSM4556675,GSM4556676,GSM4556677,GSM4556678,GSM4556679,GSM4556680,GSM4556681,GSM4556682,GSM4556683,GSM4556684,GSM4556685
4.730264,3.768198,2.164466,3.370728,2.898897,2.395167,2.768888,3.029667,2.876975,1.650693,3.65862,2.951253,2.828804,2.836539,2.905062,2.453172,2.605911,2.761325,4.050104,3.056413,3.360463,2.964918,2.44137,3.062453,3.323365,2.990007,4.038825,3.305419,2.921026,2.925027,2.834446,2.680996,2.486561,2.309616,2.995904,2.29109,2.724784,3.19156,2.109489,3.081491,2.305597,2.810682,3.241514,3.29579,3.262115,3.767293,3.309205,3.52203,3.93845,1.201768,2.516741,3.743461,2.338593,2.722096,2.874035,2.836166,3.489835,2.630737,3.247447,3.029927,3.669793,3.756251,2.077175,3.044881,3.946923,3.005742,3.609173,2.562792,2.890512,3.248264,3.099223,3.851671,3.13111,3.579435,3.19055,2.894842,2.406538,3.782734,3.091434,2.89282,4.058089,3.204317,2.755896
4.7302642,3.7681982,2.1644657,1.9358227,1.9098922,2.2129037,1.6126554,2.3749693,2.2840045,0.5392563,2.2750198,2.5425675,1.4847829,2.014077,0.7853256,0.1840304,1.4664481,1.8412673,5.0228558,1.6872672,3.3604634,0.9297229,0.4718585,2.172107,0.6174598,0.9390396,1.6931316,1.6945037,2.0835002,1.6198041,2.3544188,2.6809963,1.3808743,2.3096158,1.085992,2.2910904,0.6897904,1.5076731,2.1094891,3.0814908,2.3055968,2.1798494,2.1759934,2.6138028,2.0689727,2.3518844,2.180792,2.0761153,3.9384504,1.2017677,2.5167405,3.7434606,0.9096006,2.7220959,2.3637884,1.5101524,2.4791652,2.6307373,3.315131,1.4478414,2.2187511,3.0052171,0.7493829,0.5219167,1.8875844,1.7462455,1.600659,2.310535,1.461653,1.1070418,0.9536611,1.879388,0.7791913,1.9119298,3.1905498,3.1181521,1.832912,1.8678319,0.8889369,1.3459958,1.9070037,3.2043168,2.0176122
4.7302642,3.7681982,2.1644657,2.8594971,2.8264425,2.2129037,1.4526209,2.3749693,2.8121487,0.5392563,2.2750198,2.5425675,2.0864112,2.014077,2.6287411,0.1840304,1.4664481,1.8412673,2.9557621,1.8371219,3.3604634,2.2940602,2.8736614,2.5418935,0.3096423,2.4770993,1.6931316,1.3949657,3.1896315,2.8836925,1.7995028,2.6809963,2.1581378,2.3096158,1.085992,2.2910904,1.61597,1.5076731,2.1094891,3.0814908,2.3055968,2.1798494,2.5853777,2.6138028,2.0689727,2.3518844,2.180792,2.3637449,3.9384504,2.1445157,2.5167405,4.6914366,4.334158,3.3994994,1.8133467,2.5234829,1.8840612,2.6307373,2.6204728,2.6956663,2.3721996,3.0052171,1.0592335,4.0091608,3.1518031,2.0069253,1.600659,2.310535,2.8192526,3.4817021,2.6215466,3.816874,2.7175388,2.0172568,3.1905498,0.6436608,1.832912,1.8678319,1.3276484,2.0372041,1.9070037,3.2043168,2.0176122
4.73026424,3.92147568,2.16446567,2.80613166,5.50058125,2.21290366,2.43891668,2.37496931,2.54407357,2.14704443,3.08745076,2.76763653,1.48478286,4.85239036,5.98452542,2.24033529,4.03163836,2.33951079,2.95576213,1.61538808,3.36046339,1.9902275,2.62704404,2.17210699,0.07172296,2.74582659,1.69313158,1.9291369,2.08350019,3.63689164,2.72277657,3.63411695,1.38087434,2.30961584,1.08599195,2.29109044,0.68979037,2.08767933,2.10948913,3.08149081,2.30559676,2.17984942,2.63674351,2.61380282,2.06897269,3.50156818,2.18079198,2.31933418,3.93845044,4.36977279,3.77392901,4.7158766,2.3740951,6.3891036,1.81334667,3.23395662,5.15488967,3.09321878,3.93681905,2.20065714,2.21875105,3.00521708,2.16254848,2.99748166,2.84635371,1.62135971,3.17223612,3.03745398,2.78028254,2.11700222,0.95366115,3.33156353,1.0057625,2.07594686,5.17699963,0.64366079,1.83291201,1.86783187,2.05669926,1.96212928,1.90700369,3.20431677,2.01761221
4.73026424,3.76819819,2.16446567,1.93582275,0.62038029,2.21290366,1.28448137,2.37496931,2.28400447,0.53925632,2.38286126,2.54256752,1.48478286,2.01407696,0.60379418,0.18403042,1.46644812,1.84126729,2.95576213,0.63973864,3.36046339,0.9297229,0.54827085,2.17210699,0.07172296,-0.18436407,1.69313158,0.57968831,2.08350019,1.61980405,1.63979413,2.68099633,1.38087434,2.30961584,1.60991152,2.29109044,0.68979037,1.50767307,2.10948913,3.08149081,2.60026912,2.17984942,2.17599345,2.61380282,4.8333971,3.43880885,2.18079198,3.32300865,3.93845044,1.20176773,2.51674052,3.74346057,0.90960063,2.72209591,1.81334667,1.85423272,1.88406123,2.63073733,2.18874451,1.44784136,2.21875105,3.00521708,1.45582333,-0.45058112,1.88758437,1.62135971,1.60065896,2.31053499,1.46165299,1.10704176,0.95366115,1.28753434,0.77919134,1.9119298,3.19054981,0.64366079,1.83291201,1.86783187,0.88893687,2.48652584,1.90700369,3.20431677,2.01761221
4.7302642,3.7681982,2.1644657,4.0118559,3.1865904,2.2129037,1.7437963,2.3749693,2.2840045,0.9240219,2.2750198,2.5425675,1.9813853,2.014077,2.7378363,0.1840304,1.9805713,1.8412673,2.9557621,2.8252113,3.3604634,2.444296,3.3523782,2.172107,1.2724358,2.7101268,2.3652661,1.8967787,2.0835002,2.1350786,2.1203237,2.6809963,3.3280378,2.3096158,1.9834119,2.2910904,2.2325873,2.8487187,2.1094891,3.0814908,2.3055968,2.1798494,2.8953579,2.6138028,2.0689727,2.3518844,2.4423474,3.0323301,3.9384504,2.4994523,3.2990144,3.7434606,3.5762052,2.7220959,2.008166,1.5101524,1.8840612,2.6307373,2.1887445,2.2053898,2.8337433,3.0052171,2.5760736,3.0477597,3.744269,2.5263252,1.600659,2.310535,3.1119267,3.2055273,0.9536611,1.2875343,3.7346264,3.8098591,3.1905498,1.4359543,1.832912,3.4781407,2.4246346,1.8521169,1.9070037,3.2043168,3.7110854
4.730264,4.185823,3.08581,4.676491,4.545848,2.749312,3.242704,2.726072,3.761414,3.218133,2.730391,3.144604,2.486184,2.705215,3.120023,3.106697,3.678693,3.08222,4.164274,3.84868,3.360463,4.154236,4.364151,2.172107,3.569167,3.933483,2.803949,2.913468,4.047642,4.126014,3.835022,3.991616,3.628546,2.502112,2.170271,2.29109,2.348345,3.415436,3.454469,3.081491,3.083249,4.294765,4.035353,3.786685,3.951222,3.738288,4.396416,2.447871,3.93845,4.333942,3.482894,3.743461,3.792005,3.353643,3.617248,3.028808,2.844959,3.17177,2.744072,2.796615,2.482987,3.005217,3.613833,3.994675,4.17009,4.145456,4.023271,2.310535,4.907395,4.545918,2.789107,2.930407,4.528289,4.515823,3.299174,3.0234,2.845378,4.301213,3.482611,2.436607,3.791949,3.204317,4.213414
4.7302642,3.7681982,2.1644657,2.5094056,2.6241066,2.2129037,1.2844814,2.3749693,2.2840045,0.5392563,2.2750198,2.5425675,1.4847829,2.3043548,2.5379546,0.9780481,3.8614679,1.8412673,2.9557621,1.7685859,3.3604634,1.9378578,1.703288,2.172107,1.6827112,1.898482,2.1123264,2.1486856,2.0835002,2.5169674,1.6397941,3.4546737,3.3356817,2.3096158,1.2094752,2.2910904,1.338101,1.5076731,2.1094891,3.0814908,2.3055968,2.1798494,2.544296,2.6138028,3.0949164,3.1860839,2.180792,3.0439039,3.9384504,1.3022267,2.5167405,3.7434606,2.4398918,3.391427,1.8133467,1.8944588,1.8840612,2.6307373,3.0412366,1.4478414,2.8410479,3.0052171,2.1809874,3.1168676,1.8875844,2.4035985,2.2713549,2.310535,1.461653,1.9122232,0.9536611,1.2875343,1.5462621,2.4592862,4.515234,2.4548508,1.832912,2.9512156,1.6738941,1.6582349,1.9070037,3.2043168,2.0176122
4.73026424,3.76819819,2.16446567,1.93582275,4.68098749,2.21290366,1.28448137,2.37496931,2.28400447,0.53925632,2.2750198,2.54256752,1.48478286,2.01407696,4.98447887,0.18403042,3.95159185,2.7142273,2.95576213,0.07336155,3.36046339,0.9297229,0.20430175,2.17210699,0.07172296,-0.18436407,1.69313158,0.57968831,2.08350019,2.54985269,1.63979413,2.68099633,1.38087434,2.30961584,1.08599195,2.29109044,0.68979037,1.50767307,2.10948913,3.08149081,2.30559676,2.17984942,2.17599345,2.61380282,2.06897269,2.35188436,2.18079198,2.07611528,3.93845044,2.24448476,2.51674052,3.74346057,1.46103625,5.4398137,1.81334667,1.5101524,3.11797752,2.63073733,3.15143056,1.44784136,2.21875105,3.00521708,2.27130216,3.0299339,2.49731274,1.62135971,3.7923556,2.31053499,2.63882289,1.10704176,0.95366115,3.48240686,0.77919134,1.9119298,5.63017197,0.64366079,1.83291201,1.86783187,0.88893687,1.34599578,1.90700369,3.20431677,2.01761221
10.501146,10.30656,10.412394,10.718948,10.939195,10.524413,10.785027,11.08441,10.647334,10.714323,10.985636,10.432454,10.885317,10.583116,10.349672,11.007624,10.975112,10.304657,10.057553,10.874597,10.827441,11.280124,11.077838,10.666695,11.054804,11.07808,11.059451,11.382777,10.697167,10.493733,11.030465,11.562383,10.77315,10.698131,11.014009,11.306878,10.623397,10.459587,10.006299,10.692587,11.078317,9.84096,10.991549,10.871188,10.725328,10.716779,11.135649,10.142963,11.390749,11.441556,10.690122,10.329024,10.481729,10.824444,10.276914,10.518587,10.737378,10.769691,10.52077,10.32787,10.067552,10.722572,10.700359,11.063112,11.091126,11.050428,11.184872,10.38591,11.300985,11.292035,10.861171,10.92294,11.180914,10.912005,10.742841,10.905642,10.724037,11.17874,10.849365,9.646214,10.658227,10.972877,10.141053
4.73026424,3.76819819,2.16446567,2.80535125,2.27706107,2.21290366,1.84426378,2.37496931,2.28400447,0.85522964,2.2750198,2.54256752,1.48478286,2.01407696,0.60379418,0.18403042,1.46644812,1.84126729,2.95576213,1.50161771,3.36046339,0.9297229,2.13179343,2.17210699,1.98510428,-0.03748458,1.69313158,1.50429058,3.28287806,1.61980405,1.63979413,2.68099633,1.38087434,2.30961584,1.08599195,2.29109044,0.68979037,1.50767307,2.10948913,3.08149081,2.30559676,2.17984942,2.17599345,2.61380282,2.06897269,2.35188436,2.18079198,2.07611528,3.93845044,1.20176773,2.51674052,3.74346057,1.44644397,2.72209591,2.16292736,1.5101524,1.88406123,2.63073733,2.18874451,2.0286779,2.21875105,3.00521708,0.87731161,0.91956992,2.62168103,1.62135971,1.60065896,2.31053499,1.46165299,1.10704176,0.95366115,1.43780813,0.77919134,1.9119298,3.19054981,0.64366079,1.83291201,1.86783187,0.88893687,1.34599578,1.90700369,3.20431677,3.16700093
4.7302642,3.7681982,2.1644657,2.3640544,5.1870808,2.2129037,3.7447279,2.3749693,2.5338562,2.7209191,3.7841374,2.9192162,2.3926098,4.8926854,6.0558309,3.5939405,4.0684546,3.9712298,2.9557621,1.838599,3.3604634,2.7183306,1.4887587,4.579106,2.332584,2.4283046,1.6931316,2.6031655,2.0835002,4.0997508,1.6397941,2.6809963,3.4322032,2.3096158,3.5954969,2.2910904,1.1356707,2.8900556,2.1094891,3.0814908,3.2264053,5.1471396,4.0071399,2.6138028,2.826206,3.7060336,2.9581574,4.070453,3.9384504,4.5066823,2.5167405,5.4133465,2.8550098,6.0701733,1.8133467,5.2134954,6.7044453,2.6307373,3.7441732,2.6858401,3.1120529,5.7066558,3.1248321,3.1379681,2.9149755,2.6287185,5.1558106,4.535713,1.7658624,2.8648353,0.9536611,4.2376328,3.3767596,3.0812384,3.8297485,2.7058339,2.6342668,1.8678319,5.2207856,2.8455662,3.0755222,3.2043168,2.9667655
5.471197,5.870555,5.866569,6.50579,6.546666,6.287368,6.893929,6.452423,6.424875,6.508865,6.440997,6.331296,6.02192,6.477165,6.860076,6.477232,6.245927,6.42208,6.115534,5.865368,6.15187,6.070699,6.007371,6.713005,6.014254,6.70083,6.732715,6.258914,6.684557,6.359175,6.491473,6.965374,6.074699,6.539508,6.128866,6.063678,6.083933,6.360992,6.124594,6.600338,6.4763,6.168868,6.551562,6.203623,6.295875,6.31428,6.321657,6.500283,5.955109,6.684635,6.01876,6.437875,6.263232,6.175822,6.126395,6.832597,7.216201,6.726264,6.558324,6.213616,6.177049,7.165783,6.258988,6.138631,6.551974,6.523552,6.507844,6.798835,6.31856,6.191829,6.084621,6.200063,6.034581,6.249155,6.319469,6.42705,6.36834,6.254508,6.250471,6.243162,6.576152,6.083934,6.523703
4.7302642,3.7681982,2.1644657,3.5431555,2.9113721,2.601485,1.2844814,2.3749693,3.3135424,2.6973934,3.4950201,2.7826585,3.2720133,3.8322449,3.095394,3.4906813,1.9739245,2.1688769,2.9557621,2.7802689,3.3604634,2.3087209,3.208183,2.172107,2.2735097,3.5518663,3.0024385,1.5925689,3.7544901,2.8698837,2.8015233,3.1402019,3.0557347,2.3096158,2.7572364,2.2910904,2.3924254,3.2486433,3.9010996,3.0814908,2.3055968,2.9914158,2.7167243,2.6138028,2.5334825,4.3398037,3.2383852,3.8064357,3.9384504,3.0515483,2.5167405,4.5516745,2.988193,2.7220959,2.7836972,1.8026777,2.0577226,2.6307373,2.9290468,3.1461235,2.5645368,4.1210574,3.1709272,2.5327457,3.5557162,3.9296345,3.0453183,2.310535,2.1978352,2.4756501,0.9536611,2.3172523,3.7024281,4.0628986,3.5628869,2.6547949,1.832912,2.4639173,2.7333708,2.8029036,4.2073339,3.2043168,4.2756096
4.730264,3.768198,2.164466,3.446434,2.938273,2.638209,2.797168,2.374969,3.276184,3.049913,3.18638,2.542568,2.935035,2.014077,3.426228,2.612678,2.113274,3.997098,2.955762,2.729293,3.360463,2.678044,2.575591,3.672808,1.692762,3.016702,1.693132,3.134208,3.010578,3.336151,3.074777,3.363622,3.842052,3.026763,3.793015,2.962521,2.485404,3.854365,2.883994,3.081491,3.001921,3.825358,2.98391,3.184844,2.068973,3.30026,3.053863,3.641713,3.93845,2.316691,2.683663,3.743461,1.241668,2.722096,3.350347,1.510152,3.225073,2.630737,2.541327,3.079144,3.330726,4.42024,3.113133,2.846191,3.637015,2.341078,1.710378,2.310535,2.692566,3.10535,3.203713,2.979347,2.413587,2.984266,3.19055,3.318975,2.192023,2.382286,3.04514,3.207444,3.488603,3.204317,2.287346
4.73026424,3.76819819,2.16446567,1.93582275,0.62038029,2.21290366,1.28448137,2.37496931,2.28400447,0.53925632,2.2750198,2.54256752,1.48478286,2.01407696,2.27595655,0.18403042,1.46644812,1.84126729,2.95576213,0.07336155,3.36046339,0.9297229,0.20430175,2.17210699,0.07172296,-0.18436407,1.69313158,0.57968831,2.08350019,1.61980405,1.63979413,2.68099633,1.38087434,2.30961584,1.08599195,2.29109044,0.68979037,1.50767307,2.10948913,3.08149081,2.30559676,2.17984942,2.17599345,2.61380282,2.06897269,2.35188436,4.40515444,2.07611528,3.93845044,1.20176773,2.51674052,3.74346057,0.90960063,2.72209591,1.81334667,1.5101524,1.88406123,2.63073733,2.18874451,1.44784136,2.21875105,3.00521708,0.74938294,-0.45058112,1.88758437,1.62135971,1.60065896,2.31053499,1.46165299,1.10704176,0.95366115,1.28753434,0.77919134,1.9119298,3.19054981,0.64366079,1.83291201,1.86783187,0.88893687,1.34599578,1.90700369,3.20431677,2.01761221
4.73026424,3.76819819,2.16446567,2.93213062,2.15637653,2.21290366,2.54390275,2.37496931,2.28400447,0.74264445,2.2750198,2.54256752,1.48478286,2.01407696,0.60379418,1.73508751,1.46644812,1.84126729,2.95576213,3.12040249,3.36046339,2.53613369,3.30373976,2.17210699,0.34465331,2.0440608,1.69313158,0.57968831,3.07231943,2.58891039,1.63979413,2.68099633,2.03708528,2.30961584,1.08599195,2.29109044,1.06935377,1.50767307,2.10948913,3.08149081,2.84731525,2.17984942,2.17599345,2.61380282,2.06897269,2.35188436,2.18079198,3.53013119,3.93845044,1.44327035,2.51674052,3.74346057,2.48892147,2.72209591,1.81334667,1.5101524,1.88406123,2.63073733,2.18874451,1.44784136,2.21875105,3.00521708,1.46419936,2.80769907,3.38832825,1.62135971,1.84542127,2.31053499,1.46165299,3.09284872,0.95366115,1.28753434,3.18161123,2.56740394,3.19054981,0.64366079,1.83291201,1.86783187,1.36986009,1.34599578,2.34638719,3.20431677,2.7839998
4.730264,3.768198,2.164466,4.175411,4.517588,3.528989,3.505486,3.479348,3.306713,3.340221,3.183005,3.052694,3.2192,3.513235,3.067112,2.772811,3.575564,2.823557,3.556612,2.921835,3.480335,3.588909,4.16625,2.849001,2.787667,3.814869,2.818578,2.976054,3.757873,3.396405,3.185164,2.680996,3.626582,2.309616,2.736736,2.29109,3.125227,3.242192,2.109489,3.081491,2.417784,2.561895,4.163033,2.613803,2.068973,3.546321,3.459368,3.28858,3.93845,4.105303,3.436366,4.386884,3.988895,3.158743,3.121175,1.510152,2.466954,2.630737,3.051848,3.321071,2.960682,3.005217,3.627612,4.342316,3.911735,3.900693,2.824912,2.581511,3.58655,4.152682,2.86131,3.30575,4.473764,3.571139,3.19055,3.274706,2.517566,2.15037,2.449401,1.345996,3.316148,3.204317,2.646829
4.730264,3.768198,2.164466,3.343229,4.287097,4.964899,1.75752,2.374969,2.406873,2.554112,4.438751,2.542568,3.586662,4.59318,3.887648,4.258723,1.466448,4.495858,2.955762,4.423412,3.360463,4.698045,3.503056,3.589475,4.153084,2.867684,4.144728,3.033537,3.64534,2.728403,2.491833,4.935229,3.03696,5.022492,4.142231,3.5977,2.237762,2.167692,2.109489,3.081491,3.412093,2.179849,3.040102,3.615705,3.331553,4.247051,4.513945,3.384,3.93845,3.881456,2.928678,3.743461,2.563933,2.722096,3.345865,4.142375,4.457706,3.883074,4.146957,3.80596,5.0155,3.564955,4.066519,3.11906,3.969988,3.91228,4.3274,2.989601,4.40303,3.828659,1.815766,2.905122,4.595456,3.546887,4.556249,4.303108,3.202516,3.789304,3.813718,2.434173,3.335589,3.204317,3.258187
4.73026424,3.76819819,2.16446567,1.93582275,0.62038029,2.21290366,1.28448137,2.37496931,2.28400447,0.53925632,2.2750198,2.54256752,1.48478286,2.01407696,1.65087943,0.18403042,1.80935445,1.84126729,3.29226736,0.07336155,3.36046339,0.9297229,0.20430175,2.17210699,0.07172296,-0.18436407,1.69313158,0.57968831,2.08350019,1.61980405,1.63979413,2.68099633,1.38087434,2.30961584,1.08599195,2.29109044,1.35173811,1.50767307,2.10948913,3.08149081,2.30559676,2.17984942,2.17599345,2.61380282,2.06897269,2.35188436,2.18079198,2.07611528,3.93845044,1.20176773,2.51674052,3.74346057,1.65762829,2.72209591,1.81334667,1.5101524,1.88406123,2.63073733,2.18874451,1.44784136,2.21875105,3.00521708,0.74938294,0.27138385,1.88758437,1.62135971,1.60065896,2.31053499,1.46165299,1.10704176,0.95366115,1.28753434,0.77919134,1.9119298,3.19054981,0.64366079,1.83291201,1.86783187,0.88893687,1.34599578,1.90700369,3.20431677,2.01761221
4.73026424,3.76819819,2.16446567,1.93582275,1.62902423,2.21290366,1.28448137,2.37496931,2.57032855,0.53925632,2.2750198,2.54256752,1.48478286,2.01407696,0.97657011,0.55406326,1.46644812,1.84126729,2.95576213,0.07336155,3.36046339,0.9297229,1.83234955,2.17210699,1.30916871,0.98226142,2.18894187,1.97203525,3.08419206,1.61980405,1.63979413,2.68099633,1.38087434,2.30961584,1.08599195,2.29109044,1.17247325,1.50767307,2.10948913,3.08149081,2.30559676,2.17984942,2.17599345,2.61380282,2.06897269,2.35188436,2.18079198,2.07611528,3.93845044,1.20176773,2.51674052,3.74346057,0.90960063,2.72209591,1.81334667,1.5101524,2.77840325,2.63073733,2.18874451,1.82398187,2.49412612,4.10232138,0.74938294,1.48552432,2.83303515,2.30567186,1.72949701,2.31053499,1.46165299,2.324019,1.30949206,1.28753434,2.2584076,1.9119298,3.19054981,0.64366079,1.83291201,1.86783187,0.88893687,1.34599578,1.90700369,3.20431677,2.01761221
4.73026424,3.76819819,2.16446567,1.93582275,1.30866947,2.21290366,1.28448137,2.37496931,2.28400447,0.53925632,2.2750198,2.54256752,1.48478286,2.01407696,0.60379418,0.18403042,1.46644812,1.84126729,2.95576213,0.07336155,3.36046339,1.33615663,0.20430175,2.17210699,0.88836929,0.62380078,1.9838673,1.04931529,2.08350019,1.61980405,1.63979413,2.68099633,1.38087434,2.30961584,1.08599195,2.29109044,0.68979037,1.50767307,2.10948913,3.08149081,2.30559676,2.17984942,2.17599345,2.61380282,2.06897269,2.35188436,2.18079198,2.07611528,3.93845044,1.20176773,2.51674052,3.74346057,0.90960063,2.72209591,1.81334667,1.5101524,1.88406123,2.63073733,2.18874451,1.44784136,2.21875105,3.00521708,0.74938294,-0.45058112,1.88758437,1.62135971,1.60065896,2.31053499,1.46165299,1.10704176,0.95366115,1.28753434,0.77919134,2.34671497,3.19054981,0.64366079,1.83291201,1.86783187,1.18221395,1.34599578,1.90700369,3.20431677,2.01761221
4.73026424,3.76819819,2.16446567,1.93582275,1.96420654,2.21290366,1.28448137,2.37496931,2.28400447,0.53925632,2.2750198,2.54256752,1.48478286,2.01407696,2.75653496,2.19137498,1.46644812,1.84126729,2.95576213,0.62149411,3.36046339,0.9297229,1.84550936,2.17210699,1.39333162,0.28670425,2.7132065,1.68359411,2.25094309,1.61980405,1.63979413,2.68099633,1.38087434,2.30961584,1.08599195,2.29109044,0.68979037,1.50767307,2.10948913,3.08149081,2.30559676,2.17984942,2.17599345,2.61380282,2.06897269,2.35188436,2.18079198,2.07611528,3.93845044,1.20176773,2.51674052,3.74346057,1.80183021,2.72209591,1.81334667,1.5101524,2.67832856,2.63073733,2.18874451,1.44784136,3.13275716,3.00521708,1.34715742,0.98261069,1.88758437,1.62135971,2.56934998,2.50576465,1.95002524,1.38613261,1.35516378,1.66159917,0.77919134,1.9119298,3.19054981,0.64366079,1.83291201,2.64455213,0.88893687,1.34599578,1.90700369,3.20431677,2.01761221
4.730264243,3.768198193,2.164465669,2.862191755,0.620380294,2.212903657,1.846138213,2.374969306,2.284004467,0.877597403,2.275019805,2.542567515,1.484782864,2.014076961,0.603794184,0.18403042,1.466448116,1.841267289,2.955762131,0.073361548,3.360463388,0.929722904,1.147649724,2.172106992,0.07172296,2.54362949,1.693131583,0.579688312,2.962414602,1.61980405,1.639794126,2.680996327,1.380874344,2.30961584,1.085991955,2.29109044,0.689790372,1.507673071,2.109489134,3.081490815,2.305596762,2.179849423,2.175993449,2.613802816,2.068972693,2.351884365,2.180791981,2.076115277,3.938450436,1.20176773,2.516740523,3.743460574,0.909600633,2.722095905,1.813346665,1.510152404,1.884061235,2.630737328,2.188744511,1.447841363,2.218751052,3.00521708,1.415007814,1.698818519,2.756032087,1.87589631,1.600658955,2.310534989,2.340654374,2.285086562,0.953661147,2.772370656,0.957318847,3.181792095,3.190549809,0.838449218,1.832912008,1.867831874,2.340274573,1.345995779,1.907003688,3.204316768,3.18285744
4.730264,3.768198,2.941505,3.743793,3.549169,3.131808,3.452041,2.861046,3.329804,3.156837,3.352242,2.694177,3.421905,2.014077,3.044468,3.267529,3.537428,3.512913,2.955762,3.543731,4.134905,3.54538,3.89345,4.026839,3.955884,3.589787,4.0362,3.595852,3.050905,3.553847,3.427704,4.476757,3.981251,3.530068,3.757546,3.79126,3.3014,3.485567,3.005779,3.081491,4.52512,4.208503,3.428517,4.399357,3.880524,3.432424,3.776571,4.344244,3.93845,3.072927,3.503083,4.133368,3.167535,4.271686,3.278294,3.18753,4.209359,3.595561,3.950558,3.180133,3.434222,3.005217,3.146269,3.857476,3.854844,3.7687,4.515362,3.282364,4.179265,4.108008,3.382111,3.204385,3.394549,4.443771,4.42449,3.326573,3.370135,4.473017,3.414669,2.953674,4.583034,3.204317,3.815052
4.730264,4.183152,3.706085,3.548549,3.115357,3.86874,3.327646,4.10424,3.912059,3.800972,4.108513,4.381561,4.393174,4.293308,4.108995,4.134554,3.518118,4.647277,3.335965,4.109993,3.898074,3.144174,3.635937,4.551294,3.356436,3.210126,4.293582,3.772669,4.286074,3.547221,3.39724,4.979165,3.949345,4.296428,4.041217,4.697319,3.769489,4.499675,4.350303,4.734514,5.003814,5.367862,4.367736,4.298987,4.230991,4.435319,4.42778,4.214835,5.269522,4.350046,4.703057,5.183104,4.491024,4.159513,3.43003,3.919396,4.331817,4.48985,4.220812,3.37666,4.404712,4.465083,3.538984,3.964186,4.949902,3.811044,4.027507,4.034115,4.247921,3.565942,3.515105,3.116549,4.047345,3.885671,5.253786,4.159262,3.836411,4.510074,3.324511,4.099637,4.473631,3.347576,4.123939
4.73026424,3.76819819,2.16446567,1.93582275,0.62038029,2.21290366,1.28448137,2.37496931,2.28400447,0.53925632,2.2750198,2.54256752,1.48478286,2.01407696,0.60379418,0.91516296,1.46644812,1.84126729,2.95576213,0.07336155,3.36046339,0.9297229,0.20430175,2.17210699,0.07172296,1.03742835,1.69313158,0.57968831,2.08350019,1.61980405,1.63979413,2.68099633,2.2850156,2.30961584,1.08599195,2.29109044,0.68979037,1.50767307,2.10948913,3.08149081,2.30559676,2.17984942,2.17599345,2.61380282,2.06897269,2.35188436,2.18079198,2.07611528,3.93845044,1.20176773,2.51674052,3.74346057,0.90960063,2.72209591,2.12430318,1.5101524,1.88406123,2.63073733,2.18874451,1.44784136,2.21875105,3.00521708,0.74938294,0.53614368,1.88758437,1.62135971,1.60065896,2.31053499,1.46165299,1.10704176,2.12264528,2.23358732,0.77919134,2.90109015,3.19054981,0.64366079,1.83291201,1.86783187,0.88893687,1.34599578,1.90700369,3.20431677,2.01761221
4.7302642,3.7681982,2.1644657,1.9358227,5.638501,2.2129037,3.7215191,2.3749693,2.5101238,3.6380298,4.0345766,2.8150306,1.8377921,2.9970902,5.5682757,3.4354334,4.3170129,4.2538201,2.9557621,2.5863512,3.3604634,2.9729319,1.4260072,4.9176223,2.5976328,3.1153569,1.6931316,2.1670727,2.4467974,2.266363,2.3139372,2.6809963,3.2212064,2.3096158,1.1879439,2.519642,1.3861714,3.0564535,2.7476041,3.0814908,2.3055968,2.7114267,4.1467775,3.1082017,3.7354784,3.667674,2.9296729,3.2882266,3.9384504,4.6370342,2.5167405,4.030297,2.2045119,5.8579515,1.8133467,5.5721931,6.4415019,2.6307373,4.7905163,1.9350538,2.7827934,5.6477605,3.23907,3.2415804,2.5415599,3.3761775,5.4696169,4.4096217,1.5897177,1.585659,0.9536611,1.2875343,2.2667762,2.5316157,3.1905498,3.1699699,2.4300519,1.8678319,2.3481297,1.3459958,4.1705469,3.2043168,2.0176122
